90.40214947191082,0.26716265390288924,106.0,22.0
62.5652693783785,0.05983113680712383,39.0,17.0
40.624898061271374,0.058245655809290454,41.0,17.0
26.116567749362982,0.0907452373663718,40.0,17.0
16.822699785045103,0.12221494182091118,34.0,17.0
10.871470339053934,0.14788341517644757,33.0,16.0
7.045216231419882,0.1683269924273383,39.0,18.0
4.576108003097814,0.18461891930577967,39.0,18.0
2.978062150830552,0.1976382354408203,36.0,16.0
1.9413469928543747,0.2080686492430293,38.0,17.0
1.2674956215155042,0.21644041193040095,35.0,16.0
0.8287955760166542,0.22317162484948946,36.0,16.0
0.5427702382386588,0.228587529835575,35.0,16.0
0.35604264932158475,0.2329504645640433,34.0,16.0
0.23398282699198664,0.2364670164092323,35.0,16.0
0.15409040766069043,0.23930254581481117,34.0,16.0
0.10172677074054821,0.24158941176199045,33.0,15.0
0.06735705769769883,0.24343698229470936,33.0,15.0
0.0447562699835903,0.24492765244648973,33.0,15.0
0.02986443701319155,0.24613109971209238,32.0,15.0
0.020029293515686632,0.2471024931363199,33.0,15.0
0.01351669897922006,0.24788796767281238,34.0,15.0
0.009189790102188936,0.24852209563596403,31.0,14.0
0.006304027477108729,0.24903444977042433,33.0,15.0
0.0043707104829578125,0.24944833743785363,28.0,13.0
0.0030686789466617607,0.24978271594080922,30.0,14.0
0.002186481925406186,0.25005301587318424,30.0,14.0
0.001584535514283035,0.2502713658065923,30.0,14.0
0.0011705630571059475,0.25044813411369155,29.0,13.0
0.0008832483160921995,0.2505903612466445,28.0,13.0
0.0006820125727340354,0.2507057246155152,29.0,13.0
0.000539577794250946,0.2507988662886826,28.0,13.0
0.00043765715770522473,0.2508741334203313,29.0,13.0
0.000363903436852946,0.25093496277352323,31.0,13.0
0.0003099244877135361,0.25098412332550724,28.0,13.0
0.0002699744998299612,0.2510238545749548,28.0,13.0
0.00024008678813075383,0.25105596815614817,29.0,13.0
0.00021749743353532212,0.25108192792593736,28.0,13.0
0.00020026112847812178,0.2511029144460226,28.0,13.0
0.0001869943211078697,0.2511198790326582,28.0,13.0
0.0001767026325801045,0.2511335904008179,29.0,13.0
0.0001686638584733901,0.2511446724725287,29.0,13.0
0.00016234771337822454,0.2511536314716833,28.0,13.0
0.00015736035367153214,0.25116087630215933,29.0,13.0
0.00015340592086082112,0.2511667363624648,28.0,13.0
0.0001502597602720774,0.25117147694380865,28.0,13.0
0.00014774961583274192,0.2511753119442347,29.0,13.0
0.0001457422780409385,0.2511784141055109,28.0,13.0
0.00014413397835860765,0.2511809231381211,28.0,13.0
0.0001428433816578192,0.25118295214598974,28.0,13.0
