658.9737201402887,0.5000000519211375,13.0,6.0
374.3445107783044,0.06220062525323101,5.0,5.0
151.1897291298623,0.0,2.0,1.0
41.601051179671444,0.0,2.0,1.0
6.6240658726417525,0.0,1.0,1.0
0.2831910446879304,4.943397387084214e-06,2.0,5.0
0.22932554945533656,0.26467518665221507,2.0,3.0
0.07756237294912792,0.27415494499515225,2.0,5.0
0.045561125765778,0.2828987890428972,2.0,4.0
0.048249091720086804,0.2873572120124743,2.0,5.0
0.05911313380996641,0.2903107205344259,2.0,5.0
0.06959372807121597,0.2921321705307718,2.0,5.0
0.07764406379110608,0.29327524924617177,2.0,5.0
0.08329746008270641,0.2939932996357939,5.0,5.0
0.08709433053411927,0.29444539654515794,2.0,5.0
0.08958249641529797,0.29473036106093403,2.0,5.0
0.09118989489641459,0.2949101148453153,2.0,5.0
0.09221941936226435,0.2950235548143973,1.0,5.0
0.09287535997557606,0.29509516610086095,2.0,5.0
0.09329191889087983,0.2951403805111633,2.0,5.0
0.09355591937606653,0.2951689316059198,1.0,5.0
0.0937230204061707,0.2951869618047193,2.0,5.0
0.09382870346079233,0.29519834851769755,2.0,5.0
0.09389550898013463,0.2952055398428733,2.0,5.0
0.09393772537290669,0.2952100816375457,2.0,5.0
0.09396439781073734,0.2952129501129351,2.0,5.0
0.09398124739836267,0.2952147617781929,2.0,5.0
0.09399189081602666,0.29521590599099823,2.0,5.0
0.0939986136285533,0.29521662865583853,2.0,5.0
0.0940028598930973,0.2952170850791872,2.0,5.0
0.09400554186575942,0.2952173733490826,2.0,5.0
0.09400723579835396,0.2952175554160021,3.0,5.0
0.0940083056767336,0.2952176704067795,4.0,5.0
0.0940089814025254,0.29521774303327675,4.0,5.0
0.0940094081836352,0.2952177889031209,2.0,5.0
0.09400967773342869,0.2952178178738541,2.0,5.0
0.09400984797760717,0.295217836171353,2.0,5.0
0.09400995550154634,0.29521784772779136,2.0,5.0
0.09401002341219214,0.29521785502667297,2.0,5.0
0.09401006630361011,0.2952178596365422,2.0,5.0
0.09401009339323166,0.29521786254806864,2.0,5.0
0.0940101105026497,0.2952178643869484,5.0,5.0
0.09401012130871336,0.2952178655483592,4.0,5.0
0.09401012813366888,0.2952178662818887,2.0,5.0
0.09401013244421756,0.2952178667451745,2.0,5.0
0.09401013516669782,0.29521786703778063,2.0,5.0
0.0940101368861776,0.2952178672225858,2.0,5.0
0.09401013797217755,0.29521786733930644,2.0,5.0
0.09401013865807627,0.2952178674130258,2.0,5.0
0.09401013909128483,0.295217867459585,2.0,5.0
