236.8215835886321,0.24302802790555933,32.0,10.0
159.9514891995789,0.4496439852732046,17.0,21.0
130.9698781101876,0.5454258756531907,13.0,13.0
103.98866991497772,0.4538628211506006,10.0,10.0
81.42810535131407,0.3833987543116808,10.0,12.0
62.98450843577996,0.33426159919126486,11.0,11.0
47.20324671125654,0.3085357060311629,10.0,9.0
34.48226089639858,0.2986017769352814,9.0,8.0
24.774074481627416,0.2957489342117576,8.0,8.0
17.66805309514145,0.2974177255432568,9.0,10.0
12.648804818177661,0.30310715494430474,9.0,10.0
9.197069238513375,0.31267690878929616,9.0,10.0
6.84506404019757,0.3260274932791578,9.0,10.0
5.2124274415549365,0.3429752646537999,10.0,11.0
4.023901689530414,0.3630917710609002,11.0,10.0
3.109858774010847,0.3855216478707186,9.0,10.0
2.3892079074862735,0.40885676201703575,9.0,10.0
1.834603438942702,0.4312108644515421,11.0,12.0
1.4308114303965698,0.4506500243640344,12.0,13.0
1.1466461083622739,0.46622348893739207,13.0,15.0
0.9282917513753572,0.47714896723722944,11.0,12.0
0.7501892723427739,0.48349701004049744,11.0,12.0
0.6130017442719122,0.4871828863017961,9.0,10.0
0.5101100695253522,0.4889893723704654,9.0,10.0
0.43241465190460565,0.4897322345013059,9.0,10.0
0.3717365592949439,0.4901233900147389,9.0,10.0
0.3216627747244363,0.4906042410631994,9.0,10.0
0.27801943558426623,0.4913357847242249,9.0,10.0
0.2388621456666164,0.4922839967562887,9.0,10.0
0.2037732285071584,0.4933287068119374,10.0,10.0
0.17292583702612527,0.4943494476137692,10.0,10.0
0.14642673287938324,0.4952702252182205,9.0,10.0
0.12407767744630807,0.4960670511247093,9.0,10.0
0.10541874770527573,0.49675323060857535,9.0,10.0
0.08987187133101854,0.4973581665327691,9.0,9.0
0.076872260571709,0.4979103976595197,8.0,9.0
0.06594565711219035,0.4984288966882375,9.0,9.0
0.05673067653730232,0.49892193143965835,8.0,9.0
0.048963366948003136,0.4993902247114776,8.0,8.0
0.04244626485062275,0.49983127633455626,9.0,9.0
0.037019395492281934,0.5002427319579505,9.0,9.0
0.03254155565511995,0.5006240063599213,9.0,9.0
0.028882426161480797,0.5009764186352996,9.0,9.0
0.025921802833947523,0.5013024926560167,8.0,9.0
0.023551621798169355,0.5016050883624736,10.0,9.0
0.021677749057900757,0.5018867705805369,8.0,9.0
0.020220248218668285,0.5021495421262197,8.0,9.0
0.019112155857413358,0.5023948732490318,8.0,8.0
0.018297415102964135,0.5026238687131134,8.0,8.0
0.017728739666305744,0.5028374786148008,8.0,8.0
